4,96459,,1668617949646667,64,96459,,1668617949646667,392,96459,,1668617949646667,2045,96459,,1668617949646667,1,96459,,1668617949646667,64,96459,,1668617949646667,100876,96459,,1668617949646667,
848,20,,1668617949798493,234476,20,,1668617949798493,7200900,20,,1668617949798493,1682176,20,,1668617949798493,53760,20,,1668617949798493,483840,20,,1668617949798493,55765362,20,,1668617949798493,0,20,,1668617949798493,64,20,,1668617949798493,392,20,,1668617949798493,2045,20,,1668617949798493,1,20,,1668617949798493,64,20,,1668617949798493,73537,20,,1668617949798493,
848,21,,1668617949798520,234476,21,,1668617949798520,7200900,21,,1668617949798520,1682176,21,,1668617949798520,53760,21,,1668617949798520,483840,21,,1668617949798520,55765362,21,,1668617949798520,0,21,,1668617949798520,64,21,,1668617949798520,392,21,,1668617949798520,2045,21,,1668617949798520,1,21,,1668617949798520,64,21,,1668617949798520,73537,21,,1668617949798520,
848,20,,1668617949798546,234476,20,,1668617949798546,7200900,20,,1668617949798546,1682176,20,,1668617949798546,53760,20,,1668617949798546,483840,20,,1668617949798546,55765362,20,,1668617949798546,0,20,,1668617949798546,64,20,,1668617949798546,392,20,,1668617949798546,2045,20,,1668617949798546,1,20,,1668617949798546,64,20,,1668617949798546,73537,20,,1668617949798546,
848,20,,1668617949798572,234476,20,,1668617949798572,7200900,20,,1668617949798572,1682176,20,,1668617949798572,53760,20,,1668617949798572,483840,20,,1668617949798572,55765362,20,,1668617949798572,0,20,,1668617949798572,64,20,,1668617949798572,392,20,,1668617949798572,2045,20,,1668617949798572,1,20,,1668617949798572,64,20,,1668617949798572,73537,20,,1668617949798572,
848,21,,1668617949798599,234476,21,,1668617949798599,7200900,21,,1668617949798599,1682176,21,,1668617949798599,53760,21,,1668617949798599,483840,21,,1668617949798599,55765362,21,,1668617949798599,0,21,,1668617949798599,64,21,,1668617949798599,392,21,,1668617949798599,2045,21,,1668617949798599,1,21,,1668617949798599,64,21,,1668617949798599,73537,21,,1668617949798599,
848,23,,1668617949798634,234476,23,,1668617949798634,7200900,23,,1668617949798634,1682176,23,,1668617949798634,53760,23,,1668617949798634,483840,23,,1668617949798634,55765362,23,,1668617949798634,0,23,,1668617949798634,64,23,,1668617949798634,392,23,,1668617949798634,2045,23,,1668617949798634,1,23,,1668617949798634,64,23,,1668617949798634,73537,23,,1668617949798634,
848,21,,1668617949798661,234476,21,,1668617949798661,7200900,21,,1668617949798661,1682176,21,,1668617949798661,53760,21,,1668617949798661,483840,21,,1668617949798661,55765362,21,,1668617949798661,0,21,,1668617949798661,64,21,,1668617949798661,392,21,,1668617949798661,2045,21,,1668617949798661,1,21,,1668617949798661,64,21,,1668617949798661,73537,21,,1668617949798661,
848,20,,1668617949798687,234476,20,,1668617949798687,7200900,20,,1668617949798687,1682176,20,,1668617949798687,53760,20,,1668617949798687,483840,20,,1668617949798687,55765362,20,,1668617949798687,0,20,,1668617949798687,64,20,,1668617949798687,392,20,,1668617949798687,2045,20,,1668617949798687,1,20,,1668617949798687,64,20,,1668617949798687,73537,20,,1668617949798687,
848,20,,1668617949798713,234476,20,,1668617949798713,7200900,20,,1668617949798713,1682176,20,,1668617949798713,53760,20,,1668617949798713,483840,20,,1668617949798713,55765362,20,,1668617949798713,0,20,,1668617949798713,64,20,,1668617949798713,392,20,,1668617949798713,2045,20,,1668617949798713,1,20,,1668617949798713,64,20,,1668617949798713,73537,20,,1668617949798713,
848,21,,1668617949798740,234476,21,,1668617949798740,7200900,21,,1668617949798740,1682176,21,,1668617949798740,53760,21,,1668617949798740,483840,21,,1668617949798740,55765362,21,,1668617949798740,0,21,,1668617949798740,64,21,,1668617949798740,392,21,,1668617949798740,2045,21,,1668617949798740,1,21,,1668617949798740,64,21,,1668617949798740,73537,21,,1668617949798740,
848,20,,1668617949798765,234476,20,,1668617949798765,7200900,20,,1668617949798765,1682176,20,,1668617949798765,53760,20,,1668617949798765,483840,20,,1668617949798765,55765362,20,,1668617949798765,0,20,,1668617949798765,64,20,,1668617949798765,392,20,,1668617949798765,2045,20,,1668617949798765,1,20,,1668617949798765,64,20,,1668617949798765,73537,20,,1668617949798765,
848,20,,1668617949798791,234476,20,,1668617949798791,7200900,20,,1668617949798791,1682176,20,,1668617949798791,53760,20,,1668617949798791,483840,20,,1668617949798791,55765362,20,,1668617949798791,0,20,,1668617949798791,64,20,,1668617949798791,392,20,,1668617949798791,2045,20,,1668617949798791,1,20,,1668617949798791,64,20,,1668617949798791,73537,20,,1668617949798791,
848,21,,1668617949798818,234476,21,,1668617949798818,7200900,21,,1668617949798818,1682176,21,,1668617949798818,53760,21,,1668617949798818,483840,21,,1668617949798818,55765362,21,,1668617949798818,0,21,,1668617949798818,64,21,,1668617949798818,392,21,,1668617949798818,2045,21,,1668617949798818,1,21,,1668617949798818,64,21,,1668617949798818,73537,21,,1668617949798818,
848,19,,1668617949798843,234476,19,,1668617949798843,7200900,19,,1668617949798843,1682176,19,,1668617949798843,53760,19,,1668617949798843,483840,19,,1668617949798843,55765362,19,,1668617949798843,0,19,,1668617949798843,64,19,,1668617949798843,392,19,,1668617949798843,2045,19,,1668617949798843,1,19,,1668617949798843,64,19,,1668617949798843,73537,19,,1668617949798843,
848,20,,1668617949798869,234476,20,,1668617949798869,7200900,20,,1668617949798869,1682176,20,,1668617949798869,53760,20,,1668617949798869,483840,20,,1668617949798869,55765362,20,,1668617949798869,0,20,,1668617949798869,64,20,,1668617949798869,392,20,,1668617949798869,2045,20,,1668617949798869,1,20,,1668617949798869,64,20,,1668617949798869,73537,20,,1668617949798869,
848,20,,1668617949798895,234476,20,,1668617949798895,7200900,20,,1668617949798895,1682176,20,,1668617949798895,53760,20,,1668617949798895,483840,20,,1668617949798895,55765362,20,,1668617949798895,0,20,,1668617949798895,64,20,,1668617949798895,392,20,,1668617949798895,2045,20,,1668617949798895,1,20,,1668617949798895,64,20,,1668617949798895,73537,20,,1668617949798895,
848,22,,1668617949798928,234476,22,,1668617949798928,7200900,22,,1668617949798928,1682176,22,,1668617949798928,53760,22,,1668617949798928,483840,22,,1668617949798928,55765362,22,,1668617949798928,0,22,,1668617949798928,64,22,,1668617949798928,392,22,,1668617949798928,2045,22,,1668617949798928,1,22,,1668617949798928,64,22,,1668617949798928,73537,22,,1668617949798928,
848,21,,1668617949798955,234476,21,,1668617949798955,7200900,21,,1668617949798955,1682176,21,,1668617949798955,53760,21,,1668617949798955,483840,21,,1668617949798955,55765362,21,,1668617949798955,0,21,,1668617949798955,64,21,,1668617949798955,392,21,,1668617949798955,2045,21,,1668617949798955,1,21,,1668617949798955,64,21,,1668617949798955,73537,21,,1668617949798955,
848,20,,1668617949798981,234476,20,,1668617949798981,7200900,20,,1668617949798981,1682176,20,,1668617949798981,53760,20,,1668617949798981,483840,20,,1668617949798981,55765362,20,,1668617949798981,0,20,,1668617949798981,64,20,,1668617949798981,392,20,,1668617949798981,2045,20,,1668617949798981,1,20,,1668617949798981,64,20,,1668617949798981,73537,20,,1668617949798981,
848,22,,1668617949799009,234476,22,,1668617949799009,7200900,22,,1668617949799009,1682176,22,,1668617949799009,53760,22,,1668617949799009,483840,22,,1668617949799009,55765362,22,,1668617949799009,0,22,,1668617949799009,64,22,,1668617949799009,392,22,,1668617949799009,2045,22,,1668617949799009,1,22,,1668617949799009,64,22,,1668617949799009,73537,22,,1668617949799009,
848,21,,1668617949799036,234476,21,,1668617949799036,7200900,21,,1668617949799036,1682176,21,,1668617949799036,53760,21,,1668617949799036,483840,21,,1668617949799036,55765362,21,,1668617949799036,0,21,,1668617949799036,64,21,,1668617949799036,392,21,,1668617949799036,2045,21,,1668617949799036,1,21,,1668617949799036,64,21,,1668617949799036,73537,21,,1668617949799036,
848,20,,1668617949799062,234476,20,,1668617949799062,7200900,20,,1668617949799062,1682176,20,,1668617949799062,53760,20,,1668617949799062,483840,20,,1668617949799062,55765362,20,,1668617949799062,0,20,,1668617949799062,64,20,,1668617949799062,392,20,,1668617949799062,2045,20,,1668617949799062,1,20,,1668617949799062,64,20,,1668617949799062,73537,20,,1668617949799062,
848,20,,1668617949799088,234476,20,,1668617949799088,7200900,20,,1668617949799088,1682176,20,,1668617949799088,53760,20,,1668617949799088,483840,20,,1668617949799088,55765362,20,,1668617949799088,0,20,,1668617949799088,64,20,,1668617949799088,392,20,,1668617949799088,2045,20,,1668617949799088,1,20,,1668617949799088,64,20,,1668617949799088,73537,20,,1668617949799088,
848,20,,1668617949799114,234476,20,,1668617949799114,7200900,20,,1668617949799114,1682176,20,,1668617949799114,53760,20,,1668617949799114,483840,20,,1668617949799114,55765362,20,,1668617949799114,0,20,,1668617949799114,64,20,,1668617949799114,392,20,,1668617949799114,2045,20,,1668617949799114,1,20,,1668617949799114,64,20,,1668617949799114,73537,20,,1668617949799114,
848,21,,1668617949799141,234476,21,,1668617949799141,7200900,21,,1668617949799141,1682176,21,,1668617949799141,53760,21,,1668617949799141,483840,21,,1668617949799141,55765362,21,,1668617949799141,0,21,,1668617949799141,64,21,,1668617949799141,392,21,,1668617949799141,2045,21,,1668617949799141,1,21,,1668617949799141,64,21,,1668617949799141,73537,21,,1668617949799141,
848,20,,1668617949799167,234476,20,,1668617949799167,7200900,20,,1668617949799167,1682176,20,,1668617949799167,53760,20,,1668617949799167,483840,20,,1668617949799167,55765362,20,,1668617949799167,0,20,,1668617949799167,64,20,,1668617949799167,392,20,,1668617949799167,2045,20,,1668617949799167,1,20,,1668617949799167,64,20,,1668617949799167,73537,20,,1668617949799167,
848,20,,1668617949799193,234476,20,,1668617949799193,7200900,20,,1668617949799193,1682176,20,,1668617949799193,53760,20,,1668617949799193,483840,20,,1668617949799193,55765362,20,,1668617949799193,0,20,,1668617949799193,64,20,,1668617949799193,392,20,,1668617949799193,2045,20,,1668617949799193,1,20,,1668617949799193,64,20,,1668617949799193,73537,20,,1668617949799193,
848,23,,1668617949799226,234476,23,,1668617949799226,7200900,23,,1668617949799226,1682176,23,,1668617949799226,53760,23,,1668617949799226,483840,23,,1668617949799226,55765362,23,,1668617949799226,0,23,,1668617949799226,64,23,,1668617949799226,392,23,,1668617949799226,2045,23,,1668617949799226,1,23,,1668617949799226,64,23,,1668617949799226,73537,23,,1668617949799226,
848,21,,1668617949799253,234476,21,,1668617949799253,7200900,21,,1668617949799253,1682176,21,,1668617949799253,53760,21,,1668617949799253,483840,21,,1668617949799253,55765362,21,,1668617949799253,0,21,,1668617949799253,64,21,,1668617949799253,392,21,,1668617949799253,2045,21,,1668617949799253,1,21,,1668617949799253,64,21,,1668617949799253,73537,21,,1668617949799253,
848,20,,1668617949799279,234476,20,,1668617949799279,7200900,20,,1668617949799279,1682176,20,,1668617949799279,53760,20,,1668617949799279,483840,20,,1668617949799279,55765362,20,,1668617949799279,0,20,,1668617949799279,64,20,,1668617949799279,392,20,,1668617949799279,2045,20,,1668617949799279,1,20,,1668617949799279,64,20,,1668617949799279,73537,20,,1668617949799279,
848,20,,1668617949799305,234476,20,,1668617949799305,7200900,20,,1668617949799305,1682176,20,,1668617949799305,53760,20,,1668617949799305,483840,20,,1668617949799305,55765362,20,,1668617949799305,0,20,,1668617949799305,64,20,,1668617949799305,392,20,,1668617949799305,2045,20,,1668617949799305,1,20,,1668617949799305,64,20,,1668617949799305,73537,20,,1668617949799305,
848,20,,1668617949799331,234476,20,,1668617949799331,7200900,20,,1668617949799331,1682176,20,,1668617949799331,53760,20,,1668617949799331,483840,20,,1668617949799331,55765362,20,,1668617949799331,0,20,,1668617949799331,64,20,,1668617949799331,392,20,,1668617949799331,2045,20,,1668617949799331,1,20,,1668617949799331,64,20,,1668617949799331,73537,20,,1668617949799331,
848,20,,1668617949799357,234476,20,,1668617949799357,7200900,20,,1668617949799357,1682176,20,,1668617949799357,53760,20,,1668617949799357,483840,20,,1668617949799357,55765362,20,,1668617949799357,0,20,,1668617949799357,64,20,,1668617949799357,392,20,,1668617949799357,2045,20,,1668617949799357,1,20,,1668617949799357,64,20,,1668617949799357,73537,20,,1668617949799357,
848,20,,1668617949799383,234476,20,,1668617949799383,7200900,20,,1668617949799383,1682176,20,,1668617949799383,53760,20,,1668617949799383,483840,20,,1668617949799383,55765362,20,,1668617949799383,0,20,,1668617949799383,64,20,,1668617949799383,392,20,,1668617949799383,2045,20,,1668617949799383,1,20,,1668617949799383,64,20,,1668617949799383,73537,20,,1668617949799383,
848,20,,1668617949799409,234476,20,,1668617949799409,7200900,20,,1668617949799409,1682176,20,,1668617949799409,53760,20,,1668617949799409,483840,20,,1668617949799409,55765362,20,,1668617949799409,0,20,,1668617949799409,64,20,,1668617949799409,392,20,,1668617949799409,2045,20,,1668617949799409,1,20,,1668617949799409,64,20,,1668617949799409,73537,20,,1668617949799409,
848,19,,1668617949799434,234476,19,,1668617949799434,7200900,19,,1668617949799434,1682176,19,,1668617949799434,53760,19,,1668617949799434,483840,19,,1668617949799434,55765362,19,,1668617949799434,0,19,,1668617949799434,64,19,,1668617949799434,392,19,,1668617949799434,2045,19,,1668617949799434,1,19,,1668617949799434,64,19,,1668617949799434,73537,19,,1668617949799434,
848,20,,1668617949799461,234476,20,,1668617949799461,7200900,20,,1668617949799461,1682176,20,,1668617949799461,53760,20,,1668617949799461,483840,20,,1668617949799461,55765362,20,,1668617949799461,0,20,,1668617949799461,64,20,,1668617949799461,392,20,,1668617949799461,2045,20,,1668617949799461,1,20,,1668617949799461,64,20,,1668617949799461,73537,20,,1668617949799461,
848,20,,1668617949799487,234476,20,,1668617949799487,7200900,20,,1668617949799487,1682176,20,,1668617949799487,53760,20,,1668617949799487,483840,20,,1668617949799487,55765362,20,,1668617949799487,0,20,,1668617949799487,64,20,,1668617949799487,392,20,,1668617949799487,2045,20,,1668617949799487,1,20,,1668617949799487,64,20,,1668617949799487,73537,20,,1668617949799487,
848,22,,1668617949799519,234476,22,,1668617949799519,7200900,22,,1668617949799519,1682176,22,,1668617949799519,53760,22,,1668617949799519,483840,22,,1668617949799519,55765362,22,,1668617949799519,0,22,,1668617949799519,64,22,,1668617949799519,392,22,,1668617949799519,2045,22,,1668617949799519,1,22,,1668617949799519,64,22,,1668617949799519,73537,22,,1668617949799519,
848,20,,1668617949799545,234476,20,,1668617949799545,7200900,20,,1668617949799545,1682176,20,,1668617949799545,53760,20,,1668617949799545,483840,20,,1668617949799545,55765362,20,,1668617949799545,0,20,,1668617949799545,64,20,,1668617949799545,392,20,,1668617949799545,2045,20,,1668617949799545,1,20,,1668617949799545,64,20,,1668617949799545,73537,20,,1668617949799545,
848,21,,1668617949799572,234476,21,,1668617949799572,7200900,21,,1668617949799572,1682176,21,,1668617949799572,53760,21,,1668617949799572,483840,21,,1668617949799572,55765362,21,,1668617949799572,0,21,,1668617949799572,64,21,,1668617949799572,392,21,,1668617949799572,2045,21,,1668617949799572,1,21,,1668617949799572,64,21,,1668617949799572,73537,21,,1668617949799572,
848,20,,1668617949799598,234476,20,,1668617949799598,7200900,20,,1668617949799598,1682176,20,,1668617949799598,53760,20,,1668617949799598,483840,20,,1668617949799598,55765362,20,,1668617949799598,0,20,,1668617949799598,64,20,,1668617949799598,392,20,,1668617949799598,2045,20,,1668617949799598,1,20,,1668617949799598,64,20,,1668617949799598,73537,20,,1668617949799598,
848,19,,1668617949799623,234476,19,,1668617949799623,7200900,19,,1668617949799623,1682176,19,,1668617949799623,53760,19,,1668617949799623,483840,19,,1668617949799623,55765362,19,,1668617949799623,0,19,,1668617949799623,64,19,,1668617949799623,392,19,,1668617949799623,2045,19,,1668617949799623,1,19,,1668617949799623,64,19,,1668617949799623,73537,19,,1668617949799623,
848,20,,1668617949799649,234476,20,,1668617949799649,7200900,20,,1668617949799649,1682176,20,,1668617949799649,53760,20,,1668617949799649,483840,20,,1668617949799649,55765362,20,,1668617949799649,0,20,,1668617949799649,64,20,,1668617949799649,392,20,,1668617949799649,2045,20,,1668617949799649,1,20,,1668617949799649,64,20,,1668617949799649,73537,20,,1668617949799649,
848,21,,1668617949799676,234476,21,,1668617949799676,7200900,21,,1668617949799676,1682176,21,,1668617949799676,53760,21,,1668617949799676,483840,21,,1668617949799676,55765362,21,,1668617949799676,0,21,,1668617949799676,64,21,,1668617949799676,392,21,,1668617949799676,2045,21,,1668617949799676,1,21,,1668617949799676,64,21,,1668617949799676,73537,21,,1668617949799676,
848,19,,1668617949799701,234476,19,,1668617949799701,7200900,19,,1668617949799701,1682176,19,,1668617949799701,53760,19,,1668617949799701,483840,19,,1668617949799701,55765362,19,,1668617949799701,0,19,,1668617949799701,64,19,,1668617949799701,392,19,,1668617949799701,2045,19,,1668617949799701,1,19,,1668617949799701,64,19,,1668617949799701,73537,19,,1668617949799701,
848,20,,1668617949799727,234476,20,,1668617949799727,7200900,20,,1668617949799727,1682176,20,,1668617949799727,53760,20,,1668617949799727,483840,20,,1668617949799727,55765362,20,,1668617949799727,0,20,,1668617949799727,64,20,,1668617949799727,392,20,,1668617949799727,2045,20,,1668617949799727,1,20,,1668617949799727,64,20,,1668617949799727,73537,20,,1668617949799727,
848,20,,1668617949799753,234476,20,,1668617949799753,7200900,20,,1668617949799753,1682176,20,,1668617949799753,53760,20,,1668617949799753,483840,20,,1668617949799753,55765362,20,,1668617949799753,0,20,,1668617949799753,64,20,,1668617949799753,392,20,,1668617949799753,2045,20,,1668617949799753,1,20,,1668617949799753,64,20,,1668617949799753,73537,20,,1668617949799753,
848,20,,1668617949799779,234476,20,,1668617949799779,7200900,20,,1668617949799779,1682176,20,,1668617949799779,53760,20,,1668617949799779,483840,20,,1668617949799779,55765362,20,,1668617949799779,0,20,,1668617949799779,64,20,,1668617949799779,392,20,,1668617949799779,2045,20,,1668617949799779,1,20,,1668617949799779,64,20,,1668617949799779,73537,20,,1668617949799779,
848,23,,1668617949799812,234476,23,,1668617949799812,7200900,23,,1668617949799812,1682176,23,,1668617949799812,53760,23,,1668617949799812,483840,23,,1668617949799812,55765362,23,,1668617949799812,0,23,,1668617949799812,64,23,,1668617949799812,392,23,,1668617949799812,2045,23,,1668617949799812,1,23,,1668617949799812,64,23,,1668617949799812,73537,23,,1668617949799812,
848,20,,1668617949799838,234476,20,,1668617949799838,7200900,20,,1668617949799838,1682176,20,,1668617949799838,53760,20,,1668617949799838,483840,20,,1668617949799838,55765362,20,,1668617949799838,0,20,,1668617949799838,64,20,,1668617949799838,392,20,,1668617949799838,2045,20,,1668617949799838,1,20,,1668617949799838,64,20,,1668617949799838,73537,20,,1668617949799838,
848,21,,1668617949799865,234476,21,,1668617949799865,7200900,21,,1668617949799865,1682176,21,,1668617949799865,53760,21,,1668617949799865,483840,21,,1668617949799865,55765362,21,,1668617949799865,0,21,,1668617949799865,64,21,,1668617949799865,392,21,,1668617949799865,2045,21,,1668617949799865,1,21,,1668617949799865,64,21,,1668617949799865,73537,21,,1668617949799865,
848,20,,1668617949799890,234476,20,,1668617949799890,7200900,20,,1668617949799890,1682176,20,,1668617949799890,53760,20,,1668617949799890,483840,20,,1668617949799890,55765362,20,,1668617949799890,0,20,,1668617949799890,64,20,,1668617949799890,392,20,,1668617949799890,2045,20,,1668617949799890,1,20,,1668617949799890,64,20,,1668617949799890,73537,20,,1668617949799890,
848,20,,1668617949799916,234476,20,,1668617949799916,7200900,20,,1668617949799916,1682176,20,,1668617949799916,53760,20,,1668617949799916,483840,20,,1668617949799916,55765362,20,,1668617949799916,0,20,,1668617949799916,64,20,,1668617949799916,392,20,,1668617949799916,2045,20,,1668617949799916,1,20,,1668617949799916,64,20,,1668617949799916,73537,20,,1668617949799916,
848,20,,1668617949799942,234476,20,,1668617949799942,7200900,20,,1668617949799942,1682176,20,,1668617949799942,53760,20,,1668617949799942,483840,20,,1668617949799942,55765362,20,,1668617949799942,0,20,,1668617949799942,64,20,,1668617949799942,392,20,,1668617949799942,2045,20,,1668617949799942,1,20,,1668617949799942,64,20,,1668617949799942,73537,20,,1668617949799942,
848,20,,1668617949799968,234476,20,,1668617949799968,7200900,20,,1668617949799968,1682176,20,,1668617949799968,53760,20,,1668617949799968,483840,20,,1668617949799968,55765362,20,,1668617949799968,0,20,,1668617949799968,64,20,,1668617949799968,392,20,,1668617949799968,2045,20,,1668617949799968,1,20,,1668617949799968,64,20,,1668617949799968,73537,20,,1668617949799968,
848,27,,1668617949800001,234476,27,,1668617949800001,7200900,27,,1668617949800001,1682176,27,,1668617949800001,53760,27,,1668617949800001,483840,27,,1668617949800001,55765362,27,,1668617949800001,0,27,,1668617949800001,64,27,,1668617949800001,392,27,,1668617949800001,2045,27,,1668617949800001,1,27,,1668617949800001,64,27,,1668617949800001,73537,27,,1668617949800001,
848,22,,1668617949800029,234476,22,,1668617949800029,7200900,22,,1668617949800029,1682176,22,,1668617949800029,53760,22,,1668617949800029,483840,22,,1668617949800029,55765362,22,,1668617949800029,0,22,,1668617949800029,64,22,,1668617949800029,392,22,,1668617949800029,2045,22,,1668617949800029,1,22,,1668617949800029,64,22,,1668617949800029,73537,22,,1668617949800029,
848,20,,1668617949800055,234476,20,,1668617949800055,7200900,20,,1668617949800055,1682176,20,,1668617949800055,53760,20,,1668617949800055,483840,20,,1668617949800055,55765362,20,,1668617949800055,0,20,,1668617949800055,64,20,,1668617949800055,392,20,,1668617949800055,2045,20,,1668617949800055,1,20,,1668617949800055,64,20,,1668617949800055,73537,20,,1668617949800055,
