4,97961,,1668617884281001,64,97961,,1668617884281001,392,97961,,1668617884281001,2045,97961,,1668617884281001,1,97961,,1668617884281001,64,97961,,1668617884281001,101180,97961,,1668617884281001,
852,152569,,1668617884433665,167180,152569,,1668617884433665,7200900,152569,,1668617884433665,1682176,152569,,1668617884433665,53760,152569,,1668617884433665,483840,152569,,1668617884433665,55176203,152569,,1668617884433665,0,152569,,1668617884433665,64,152569,,1668617884433665,392,152569,,1668617884433665,2045,152569,,1668617884433665,1,152569,,1668617884433665,64,152569,,1668617884433665,73587,152569,,1668617884433665,
4,15,,1668617884433693,64,15,,1668617884433693,392,15,,1668617884433693,2045,15,,1668617884433693,1,15,,1668617884433693,64,15,,1668617884433693,101180,15,,1668617884433693,
4,12,,1668617884433709,64,12,,1668617884433709,392,12,,1668617884433709,2045,12,,1668617884433709,1,12,,1668617884433709,64,12,,1668617884433709,101180,12,,1668617884433709,
4,11,,1668617884433723,64,11,,1668617884433723,392,11,,1668617884433723,2045,11,,1668617884433723,1,11,,1668617884433723,64,11,,1668617884433723,101180,11,,1668617884433723,
4,11,,1668617884433738,64,11,,1668617884433738,392,11,,1668617884433738,2045,11,,1668617884433738,1,11,,1668617884433738,64,11,,1668617884433738,101180,11,,1668617884433738,
4,12,,1668617884433753,64,12,,1668617884433753,392,12,,1668617884433753,2045,12,,1668617884433753,1,12,,1668617884433753,64,12,,1668617884433753,101180,12,,1668617884433753,
4,11,,1668617884433767,64,11,,1668617884433767,392,11,,1668617884433767,2045,11,,1668617884433767,1,11,,1668617884433767,64,11,,1668617884433767,101180,11,,1668617884433767,
4,10,,1668617884433780,64,10,,1668617884433780,392,10,,1668617884433780,2045,10,,1668617884433780,1,10,,1668617884433780,64,10,,1668617884433780,101180,10,,1668617884433780,
4,11,,1668617884433794,64,11,,1668617884433794,392,11,,1668617884433794,2045,11,,1668617884433794,1,11,,1668617884433794,64,11,,1668617884433794,101180,11,,1668617884433794,
4,12,,1668617884433809,64,12,,1668617884433809,392,12,,1668617884433809,2045,12,,1668617884433809,1,12,,1668617884433809,64,12,,1668617884433809,101180,12,,1668617884433809,
