4,96733,,1668575503971193,64,96733,,1668575503971193,392,96733,,1668575503971193,2045,96733,,1668575503971193,1,96733,,1668575503971193,64,96733,,1668575503971193,100965,96733,,1668575503971193,
848,151780,,1668575504123074,168347,151780,,1668575504123074,8801100,151780,,1668575504123074,1682176,151780,,1668575504123074,53760,151780,,1668575504123074,483840,151780,,1668575504123074,55148880,151780,,1668575504123074,0,151780,,1668575504123074,64,151780,,1668575504123074,392,151780,,1668575504123074,2045,151780,,1668575504123074,1,151780,,1668575504123074,64,151780,,1668575504123074,73497,151780,,1668575504123074,
4,14,,1668575504123100,64,14,,1668575504123100,392,14,,1668575504123100,2045,14,,1668575504123100,1,14,,1668575504123100,64,14,,1668575504123100,100965,14,,1668575504123100,
4,11,,1668575504123115,64,11,,1668575504123115,392,11,,1668575504123115,2045,11,,1668575504123115,1,11,,1668575504123115,64,11,,1668575504123115,100965,11,,1668575504123115,
4,11,,1668575504123129,64,11,,1668575504123129,392,11,,1668575504123129,2045,11,,1668575504123129,1,11,,1668575504123129,64,11,,1668575504123129,100965,11,,1668575504123129,
4,11,,1668575504123143,64,11,,1668575504123143,392,11,,1668575504123143,2045,11,,1668575504123143,1,11,,1668575504123143,64,11,,1668575504123143,100965,11,,1668575504123143,
4,11,,1668575504123157,64,11,,1668575504123157,392,11,,1668575504123157,2045,11,,1668575504123157,1,11,,1668575504123157,64,11,,1668575504123157,100965,11,,1668575504123157,
4,10,,1668575504123170,64,10,,1668575504123170,392,10,,1668575504123170,2045,10,,1668575504123170,1,10,,1668575504123170,64,10,,1668575504123170,100965,10,,1668575504123170,
4,10,,1668575504123183,64,10,,1668575504123183,392,10,,1668575504123183,2045,10,,1668575504123183,1,10,,1668575504123183,64,10,,1668575504123183,100965,10,,1668575504123183,
4,11,,1668575504123197,64,11,,1668575504123197,392,11,,1668575504123197,2045,11,,1668575504123197,1,11,,1668575504123197,64,11,,1668575504123197,100965,11,,1668575504123197,
4,11,,1668575504123211,64,11,,1668575504123211,392,11,,1668575504123211,2045,11,,1668575504123211,1,11,,1668575504123211,64,11,,1668575504123211,100965,11,,1668575504123211,
4,10,,1668575504123224,64,10,,1668575504123224,392,10,,1668575504123224,2045,10,,1668575504123224,1,10,,1668575504123224,64,10,,1668575504123224,100965,10,,1668575504123224,
4,10,,1668575504123237,64,10,,1668575504123237,392,10,,1668575504123237,2045,10,,1668575504123237,1,10,,1668575504123237,64,10,,1668575504123237,100965,10,,1668575504123237,
4,10,,1668575504123250,64,10,,1668575504123250,392,10,,1668575504123250,2045,10,,1668575504123250,1,10,,1668575504123250,64,10,,1668575504123250,100965,10,,1668575504123250,
4,11,,1668575504123264,64,11,,1668575504123264,392,11,,1668575504123264,2045,11,,1668575504123264,1,11,,1668575504123264,64,11,,1668575504123264,100965,11,,1668575504123264,
4,10,,1668575504123277,64,10,,1668575504123277,392,10,,1668575504123277,2045,10,,1668575504123277,1,10,,1668575504123277,64,10,,1668575504123277,100965,10,,1668575504123277,
4,10,,1668575504123290,64,10,,1668575504123290,392,10,,1668575504123290,2045,10,,1668575504123290,1,10,,1668575504123290,64,10,,1668575504123290,100965,10,,1668575504123290,
4,11,,1668575504123304,64,11,,1668575504123304,392,11,,1668575504123304,2045,11,,1668575504123304,1,11,,1668575504123304,64,11,,1668575504123304,100965,11,,1668575504123304,
4,10,,1668575504123317,64,10,,1668575504123317,392,10,,1668575504123317,2045,10,,1668575504123317,1,10,,1668575504123317,64,10,,1668575504123317,100965,10,,1668575504123317,
4,10,,1668575504123330,64,10,,1668575504123330,392,10,,1668575504123330,2045,10,,1668575504123330,1,10,,1668575504123330,64,10,,1668575504123330,100965,10,,1668575504123330,
4,11,,1668575504123344,64,11,,1668575504123344,392,11,,1668575504123344,2045,11,,1668575504123344,1,11,,1668575504123344,64,11,,1668575504123344,100965,11,,1668575504123344,
4,10,,1668575504123357,64,10,,1668575504123357,392,10,,1668575504123357,2045,10,,1668575504123357,1,10,,1668575504123357,64,10,,1668575504123357,100965,10,,1668575504123357,
4,14,,1668575504123410,64,14,,1668575504123410,392,14,,1668575504123410,2045,14,,1668575504123410,1,14,,1668575504123410,64,14,,1668575504123410,100965,14,,1668575504123410,
4,11,,1668575504123424,64,11,,1668575504123424,392,11,,1668575504123424,2045,11,,1668575504123424,1,11,,1668575504123424,64,11,,1668575504123424,100965,11,,1668575504123424,
4,10,,1668575504123437,64,10,,1668575504123437,392,10,,1668575504123437,2045,10,,1668575504123437,1,10,,1668575504123437,64,10,,1668575504123437,100965,10,,1668575504123437,
4,10,,1668575504123450,64,10,,1668575504123450,392,10,,1668575504123450,2045,10,,1668575504123450,1,10,,1668575504123450,64,10,,1668575504123450,100965,10,,1668575504123450,
4,11,,1668575504123464,64,11,,1668575504123464,392,11,,1668575504123464,2045,11,,1668575504123464,1,11,,1668575504123464,64,11,,1668575504123464,100965,11,,1668575504123464,
4,10,,1668575504123477,64,10,,1668575504123477,392,10,,1668575504123477,2045,10,,1668575504123477,1,10,,1668575504123477,64,10,,1668575504123477,100965,10,,1668575504123477,
4,10,,1668575504123490,64,10,,1668575504123490,392,10,,1668575504123490,2045,10,,1668575504123490,1,10,,1668575504123490,64,10,,1668575504123490,100965,10,,1668575504123490,
4,10,,1668575504123503,64,10,,1668575504123503,392,10,,1668575504123503,2045,10,,1668575504123503,1,10,,1668575504123503,64,10,,1668575504123503,100965,10,,1668575504123503,
4,11,,1668575504123517,64,11,,1668575504123517,392,11,,1668575504123517,2045,11,,1668575504123517,1,11,,1668575504123517,64,11,,1668575504123517,100965,11,,1668575504123517,
4,9,,1668575504123529,64,9,,1668575504123529,392,9,,1668575504123529,2045,9,,1668575504123529,1,9,,1668575504123529,64,9,,1668575504123529,100965,9,,1668575504123529,
4,10,,1668575504123542,64,10,,1668575504123542,392,10,,1668575504123542,2045,10,,1668575504123542,1,10,,1668575504123542,64,10,,1668575504123542,100965,10,,1668575504123542,
4,10,,1668575504123555,64,10,,1668575504123555,392,10,,1668575504123555,2045,10,,1668575504123555,1,10,,1668575504123555,64,10,,1668575504123555,100965,10,,1668575504123555,
4,10,,1668575504123567,64,10,,1668575504123567,392,10,,1668575504123567,2045,10,,1668575504123567,1,10,,1668575504123567,64,10,,1668575504123567,100965,10,,1668575504123567,
4,10,,1668575504123580,64,10,,1668575504123580,392,10,,1668575504123580,2045,10,,1668575504123580,1,10,,1668575504123580,64,10,,1668575504123580,100965,10,,1668575504123580,
4,10,,1668575504123593,64,10,,1668575504123593,392,10,,1668575504123593,2045,10,,1668575504123593,1,10,,1668575504123593,64,10,,1668575504123593,100965,10,,1668575504123593,
4,11,,1668575504123607,64,11,,1668575504123607,392,11,,1668575504123607,2045,11,,1668575504123607,1,11,,1668575504123607,64,11,,1668575504123607,100965,11,,1668575504123607,
4,11,,1668575504123621,64,11,,1668575504123621,392,11,,1668575504123621,2045,11,,1668575504123621,1,11,,1668575504123621,64,11,,1668575504123621,100965,11,,1668575504123621,
4,10,,1668575504123634,64,10,,1668575504123634,392,10,,1668575504123634,2045,10,,1668575504123634,1,10,,1668575504123634,64,10,,1668575504123634,100965,10,,1668575504123634,
4,10,,1668575504123647,64,10,,1668575504123647,392,10,,1668575504123647,2045,10,,1668575504123647,1,10,,1668575504123647,64,10,,1668575504123647,100965,10,,1668575504123647,
4,10,,1668575504123660,64,10,,1668575504123660,392,10,,1668575504123660,2045,10,,1668575504123660,1,10,,1668575504123660,64,10,,1668575504123660,100965,10,,1668575504123660,
4,10,,1668575504123673,64,10,,1668575504123673,392,10,,1668575504123673,2045,10,,1668575504123673,1,10,,1668575504123673,64,10,,1668575504123673,100965,10,,1668575504123673,
4,9,,1668575504123685,64,9,,1668575504123685,392,9,,1668575504123685,2045,9,,1668575504123685,1,9,,1668575504123685,64,9,,1668575504123685,100965,9,,1668575504123685,
4,10,,1668575504123698,64,10,,1668575504123698,392,10,,1668575504123698,2045,10,,1668575504123698,1,10,,1668575504123698,64,10,,1668575504123698,100965,10,,1668575504123698,
4,10,,1668575504123711,64,10,,1668575504123711,392,10,,1668575504123711,2045,10,,1668575504123711,1,10,,1668575504123711,64,10,,1668575504123711,100965,10,,1668575504123711,
4,12,,1668575504123733,64,12,,1668575504123733,392,12,,1668575504123733,2045,12,,1668575504123733,1,12,,1668575504123733,64,12,,1668575504123733,100965,12,,1668575504123733,
4,10,,1668575504123746,64,10,,1668575504123746,392,10,,1668575504123746,2045,10,,1668575504123746,1,10,,1668575504123746,64,10,,1668575504123746,100965,10,,1668575504123746,
4,10,,1668575504123759,64,10,,1668575504123759,392,10,,1668575504123759,2045,10,,1668575504123759,1,10,,1668575504123759,64,10,,1668575504123759,100965,10,,1668575504123759,
4,10,,1668575504123772,64,10,,1668575504123772,392,10,,1668575504123772,2045,10,,1668575504123772,1,10,,1668575504123772,64,10,,1668575504123772,100965,10,,1668575504123772,
4,11,,1668575504123786,64,11,,1668575504123786,392,11,,1668575504123786,2045,11,,1668575504123786,1,11,,1668575504123786,64,11,,1668575504123786,100965,11,,1668575504123786,
4,10,,1668575504123799,64,10,,1668575504123799,392,10,,1668575504123799,2045,10,,1668575504123799,1,10,,1668575504123799,64,10,,1668575504123799,100965,10,,1668575504123799,
4,10,,1668575504123812,64,10,,1668575504123812,392,10,,1668575504123812,2045,10,,1668575504123812,1,10,,1668575504123812,64,10,,1668575504123812,100965,10,,1668575504123812,
4,9,,1668575504123824,64,9,,1668575504123824,392,9,,1668575504123824,2045,9,,1668575504123824,1,9,,1668575504123824,64,9,,1668575504123824,100965,9,,1668575504123824,
4,11,,1668575504123838,64,11,,1668575504123838,392,11,,1668575504123838,2045,11,,1668575504123838,1,11,,1668575504123838,64,11,,1668575504123838,100965,11,,1668575504123838,
4,10,,1668575504123851,64,10,,1668575504123851,392,10,,1668575504123851,2045,10,,1668575504123851,1,10,,1668575504123851,64,10,,1668575504123851,100965,10,,1668575504123851,
4,10,,1668575504123864,64,10,,1668575504123864,392,10,,1668575504123864,2045,10,,1668575504123864,1,10,,1668575504123864,64,10,,1668575504123864,100965,10,,1668575504123864,
4,9,,1668575504123876,64,9,,1668575504123876,392,9,,1668575504123876,2045,9,,1668575504123876,1,9,,1668575504123876,64,9,,1668575504123876,100965,9,,1668575504123876,
4,10,,1668575504123889,64,10,,1668575504123889,392,10,,1668575504123889,2045,10,,1668575504123889,1,10,,1668575504123889,64,10,,1668575504123889,100965,10,,1668575504123889,
4,10,,1668575504123902,64,10,,1668575504123902,392,10,,1668575504123902,2045,10,,1668575504123902,1,10,,1668575504123902,64,10,,1668575504123902,100965,10,,1668575504123902,
4,10,,1668575504123915,64,10,,1668575504123915,392,10,,1668575504123915,2045,10,,1668575504123915,1,10,,1668575504123915,64,10,,1668575504123915,100965,10,,1668575504123915,
4,10,,1668575504123928,64,10,,1668575504123928,392,10,,1668575504123928,2045,10,,1668575504123928,1,10,,1668575504123928,64,10,,1668575504123928,100965,10,,1668575504123928,
4,9,,1668575504123940,64,9,,1668575504123940,392,9,,1668575504123940,2045,9,,1668575504123940,1,9,,1668575504123940,64,9,,1668575504123940,100965,9,,1668575504123940,
4,10,,1668575504123953,64,10,,1668575504123953,392,10,,1668575504123953,2045,10,,1668575504123953,1,10,,1668575504123953,64,10,,1668575504123953,100965,10,,1668575504123953,
4,10,,1668575504123966,64,10,,1668575504123966,392,10,,1668575504123966,2045,10,,1668575504123966,1,10,,1668575504123966,64,10,,1668575504123966,100965,10,,1668575504123966,
4,10,,1668575504123979,64,10,,1668575504123979,392,10,,1668575504123979,2045,10,,1668575504123979,1,10,,1668575504123979,64,10,,1668575504123979,100965,10,,1668575504123979,
4,10,,1668575504123992,64,10,,1668575504123992,392,10,,1668575504123992,2045,10,,1668575504123992,1,10,,1668575504123992,64,10,,1668575504123992,100965,10,,1668575504123992,
4,9,,1668575504124004,64,9,,1668575504124004,392,9,,1668575504124004,2045,9,,1668575504124004,1,9,,1668575504124004,64,9,,1668575504124004,100965,9,,1668575504124004,
4,10,,1668575504124017,64,10,,1668575504124017,392,10,,1668575504124017,2045,10,,1668575504124017,1,10,,1668575504124017,64,10,,1668575504124017,100965,10,,1668575504124017,
4,10,,1668575504124030,64,10,,1668575504124030,392,10,,1668575504124030,2045,10,,1668575504124030,1,10,,1668575504124030,64,10,,1668575504124030,100965,10,,1668575504124030,
4,12,,1668575504124051,64,12,,1668575504124051,392,12,,1668575504124051,2045,12,,1668575504124051,1,12,,1668575504124051,64,12,,1668575504124051,100965,12,,1668575504124051,
4,10,,1668575504124064,64,10,,1668575504124064,392,10,,1668575504124064,2045,10,,1668575504124064,1,10,,1668575504124064,64,10,,1668575504124064,100965,10,,1668575504124064,
