active_warps,263521,Execution time (us),14730,
active_warps,73242,Execution time (us),13027,
active_warps,73242,Execution time (us),18,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),9,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),6,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),6,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),6,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),6,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),6,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),6,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),6,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),6,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),6,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),12,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),6,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),10,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),8,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
active_warps,73242,Execution time (us),7,
